INPUT_TABLE
Variable ID
AgGDPCtrlSteep

region,AgSupplySector,AgSupplySubsector,AgProductionTechnology,year,Non.CO2,ctrl.name,steepness
China,SugarCrop,SugarCropAEZ05,SugarCropAEZ05,2010,SO2_AWB,GDP_control,60
China,SugarCrop,SugarCropAEZ06,SugarCropAEZ06,2010,SO2_AWB,GDP_control,60
China,SugarCrop,SugarCropAEZ07,SugarCropAEZ07,2010,SO2_AWB,GDP_control,60
China,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,2010,SO2_AWB,GDP_control,60
China,SugarCrop,SugarCropAEZ09,SugarCropAEZ09,2010,SO2_AWB,GDP_control,60
China,SugarCrop,SugarCropAEZ10,SugarCropAEZ10,2010,SO2_AWB,GDP_control,60
China,SugarCrop,SugarCropAEZ11,SugarCropAEZ11,2010,SO2_AWB,GDP_control,60
China,SugarCrop,SugarCropAEZ12,SugarCropAEZ12,2010,SO2_AWB,GDP_control,60
China,SugarCrop,SugarCropAEZ13,SugarCropAEZ13,2010,SO2_AWB,GDP_control,60
China,SugarCrop,SugarCropAEZ14,SugarCropAEZ14,2010,SO2_AWB,GDP_control,60
China,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,2010,SO2_AWB,GDP_control,60
China,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,2010,SO2_AWB,GDP_control,60
China,SugarCrop,SugarCropAEZ17,SugarCropAEZ17,2010,SO2_AWB,GDP_control,60
China,Wheat,WheatAEZ04,WheatAEZ04,2010,SO2_AWB,GDP_control,60
China,Wheat,WheatAEZ05,WheatAEZ05,2010,SO2_AWB,GDP_control,60
China,Wheat,WheatAEZ06,WheatAEZ06,2010,SO2_AWB,GDP_control,60
China,Wheat,WheatAEZ07,WheatAEZ07,2010,SO2_AWB,GDP_control,60
China,Wheat,WheatAEZ08,WheatAEZ08,2010,SO2_AWB,GDP_control,60
China,Wheat,WheatAEZ09,WheatAEZ09,2010,SO2_AWB,GDP_control,60
China,Wheat,WheatAEZ10,WheatAEZ10,2010,SO2_AWB,GDP_control,60
China,Wheat,WheatAEZ11,WheatAEZ11,2010,SO2_AWB,GDP_control,60
China,Wheat,WheatAEZ12,WheatAEZ12,2010,SO2_AWB,GDP_control,60
China,Wheat,WheatAEZ13,WheatAEZ13,2010,SO2_AWB,GDP_control,60
China,Wheat,WheatAEZ14,WheatAEZ14,2010,SO2_AWB,GDP_control,60
China,Wheat,WheatAEZ15,WheatAEZ15,2010,SO2_AWB,GDP_control,60
China,Wheat,WheatAEZ16,WheatAEZ16,2010,SO2_AWB,GDP_control,60
China,Wheat,WheatAEZ17,WheatAEZ17,2010,SO2_AWB,GDP_control,60
EU-12,FiberCrop,FiberCropAEZ08,FiberCropAEZ08,2010,CO_AWB,GDP_control,60
EU-12,FiberCrop,FiberCropAEZ09,FiberCropAEZ09,2010,CO_AWB,GDP_control,60
EU-12,FiberCrop,FiberCropAEZ10,FiberCropAEZ10,2010,CO_AWB,GDP_control,60
EU-12,FiberCrop,FiberCropAEZ11,FiberCropAEZ11,2010,CO_AWB,GDP_control,60
EU-12,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,2010,CO_AWB,GDP_control,60
EU-12,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,2010,CO_AWB,GDP_control,60
EU-12,FodderGrass,FodderGrassAEZ08,FodderGrassAEZ08,2010,CO_AWB,GDP_control,60
EU-12,FodderGrass,FodderGrassAEZ09,FodderGrassAEZ09,2010,CO_AWB,GDP_control,60
EU-12,FodderGrass,FodderGrassAEZ10,FodderGrassAEZ10,2010,CO_AWB,GDP_control,60
EU-12,FodderGrass,FodderGrassAEZ11,FodderGrassAEZ11,2010,CO_AWB,GDP_control,60
EU-12,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,2010,CO_AWB,GDP_control,60
EU-12,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,2010,CO_AWB,GDP_control,60
EU-12,FodderHerb,FodderHerbAEZ08,FodderHerbAEZ08,2010,CO_AWB,GDP_control,60
EU-12,FodderHerb,FodderHerbAEZ09,FodderHerbAEZ09,2010,CO_AWB,GDP_control,60
EU-12,FodderHerb,FodderHerbAEZ10,FodderHerbAEZ10,2010,CO_AWB,GDP_control,60
EU-12,FodderHerb,FodderHerbAEZ11,FodderHerbAEZ11,2010,CO_AWB,GDP_control,60
EU-12,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,2010,CO_AWB,GDP_control,60
EU-12,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,2010,CO_AWB,GDP_control,60
EU-12,MiscCrop,MiscCropAEZ08,MiscCropAEZ08,2010,CO_AWB,GDP_control,60
EU-12,MiscCrop,MiscCropAEZ09,MiscCropAEZ09,2010,CO_AWB,GDP_control,60
EU-12,MiscCrop,MiscCropAEZ10,MiscCropAEZ10,2010,CO_AWB,GDP_control,60
EU-12,MiscCrop,MiscCropAEZ11,MiscCropAEZ11,2010,CO_AWB,GDP_control,60
EU-12,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,2010,CO_AWB,GDP_control,60
EU-12,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,2010,CO_AWB,GDP_control,60
EU-12,OilCrop,OilCropAEZ08,OilCropAEZ08,2010,CO_AWB,GDP_control,60
EU-12,OilCrop,OilCropAEZ09,OilCropAEZ09,2010,CO_AWB,GDP_control,60
EU-12,OilCrop,OilCropAEZ10,OilCropAEZ10,2010,CO_AWB,GDP_control,60
EU-12,OilCrop,OilCropAEZ11,OilCropAEZ11,2010,CO_AWB,GDP_control,60
EU-12,OilCrop,OilCropAEZ15,OilCropAEZ15,2010,CO_AWB,GDP_control,60
EU-12,OilCrop,OilCropAEZ16,OilCropAEZ16,2010,CO_AWB,GDP_control,60
EU-12,OtherGrain,OtherGrainAEZ08,OtherGrainAEZ08,2010,CO_AWB,GDP_control,60
EU-12,OtherGrain,OtherGrainAEZ09,OtherGrainAEZ09,2010,CO_AWB,GDP_control,60
EU-12,OtherGrain,OtherGrainAEZ10,OtherGrainAEZ10,2010,CO_AWB,GDP_control,60
EU-12,OtherGrain,OtherGrainAEZ11,OtherGrainAEZ11,2010,CO_AWB,GDP_control,60
EU-12,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,2010,CO_AWB,GDP_control,60
EU-12,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,2010,CO_AWB,GDP_control,60
EU-12,PalmFruit,PalmFruitAEZ08,PalmFruitAEZ08,2010,CO_AWB,GDP_control,60
EU-12,PalmFruit,PalmFruitAEZ09,PalmFruitAEZ09,2010,CO_AWB,GDP_control,60
EU-12,PalmFruit,PalmFruitAEZ10,PalmFruitAEZ10,2010,CO_AWB,GDP_control,60
EU-12,PalmFruit,PalmFruitAEZ11,PalmFruitAEZ11,2010,CO_AWB,GDP_control,60
EU-12,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,2010,CO_AWB,GDP_control,60
EU-12,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,2010,CO_AWB,GDP_control,60
EU-12,Rice,RiceAEZ08,RiceAEZ08,2010,CO_AWB,GDP_control,60
EU-12,Rice,RiceAEZ09,RiceAEZ09,2010,CO_AWB,GDP_control,60
EU-12,Rice,RiceAEZ10,RiceAEZ10,2010,CO_AWB,GDP_control,60
EU-12,Rice,RiceAEZ11,RiceAEZ11,2010,CO_AWB,GDP_control,60
EU-12,Rice,RiceAEZ15,RiceAEZ15,2010,CO_AWB,GDP_control,60
EU-12,Rice,RiceAEZ16,RiceAEZ16,2010,CO_AWB,GDP_control,60
EU-12,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,2010,CO_AWB,GDP_control,60
EU-12,Root_Tuber,Root_TuberAEZ09,Root_TuberAEZ09,2010,CO_AWB,GDP_control,60
EU-12,Root_Tuber,Root_TuberAEZ10,Root_TuberAEZ10,2010,CO_AWB,GDP_control,60
EU-12,Root_Tuber,Root_TuberAEZ11,Root_TuberAEZ11,2010,CO_AWB,GDP_control,60
EU-12,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,2010,CO_AWB,GDP_control,60
EU-12,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,2010,CO_AWB,GDP_control,60
EU-12,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,2010,CO_AWB,GDP_control,60
EU-12,SugarCrop,SugarCropAEZ09,SugarCropAEZ09,2010,CO_AWB,GDP_control,60
EU-12,SugarCrop,SugarCropAEZ10,SugarCropAEZ10,2010,CO_AWB,GDP_control,60
EU-12,SugarCrop,SugarCropAEZ11,SugarCropAEZ11,2010,CO_AWB,GDP_control,60
EU-12,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,2010,CO_AWB,GDP_control,60
EU-12,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,2010,CO_AWB,GDP_control,60
EU-12,Wheat,WheatAEZ08,WheatAEZ08,2010,CO_AWB,GDP_control,60
EU-12,Wheat,WheatAEZ09,WheatAEZ09,2010,CO_AWB,GDP_control,60
EU-12,Wheat,WheatAEZ10,WheatAEZ10,2010,CO_AWB,GDP_control,60
EU-12,Wheat,WheatAEZ11,WheatAEZ11,2010,CO_AWB,GDP_control,60
EU-12,Wheat,WheatAEZ15,WheatAEZ15,2010,CO_AWB,GDP_control,60
EU-12,Wheat,WheatAEZ16,WheatAEZ16,2010,CO_AWB,GDP_control,60
EU-12,FiberCrop,FiberCropAEZ08,FiberCropAEZ08,2010,NMVOC_AWB,GDP_control,60
EU-12,FiberCrop,FiberCropAEZ09,FiberCropAEZ09,2010,NMVOC_AWB,GDP_control,60
EU-12,FiberCrop,FiberCropAEZ10,FiberCropAEZ10,2010,NMVOC_AWB,GDP_control,60
EU-12,FiberCrop,FiberCropAEZ11,FiberCropAEZ11,2010,NMVOC_AWB,GDP_control,60
EU-12,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,2010,NMVOC_AWB,GDP_control,60
EU-12,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,2010,NMVOC_AWB,GDP_control,60
EU-12,FodderGrass,FodderGrassAEZ08,FodderGrassAEZ08,2010,NMVOC_AWB,GDP_control,60
EU-12,FodderGrass,FodderGrassAEZ09,FodderGrassAEZ09,2010,NMVOC_AWB,GDP_control,60
EU-12,FodderGrass,FodderGrassAEZ10,FodderGrassAEZ10,2010,NMVOC_AWB,GDP_control,60
EU-12,FodderGrass,FodderGrassAEZ11,FodderGrassAEZ11,2010,NMVOC_AWB,GDP_control,60
EU-12,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,2010,NMVOC_AWB,GDP_control,60
EU-12,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,2010,NMVOC_AWB,GDP_control,60
EU-12,FodderHerb,FodderHerbAEZ08,FodderHerbAEZ08,2010,NMVOC_AWB,GDP_control,60
EU-12,FodderHerb,FodderHerbAEZ09,FodderHerbAEZ09,2010,NMVOC_AWB,GDP_control,60
EU-12,FodderHerb,FodderHerbAEZ10,FodderHerbAEZ10,2010,NMVOC_AWB,GDP_control,60
EU-12,FodderHerb,FodderHerbAEZ11,FodderHerbAEZ11,2010,NMVOC_AWB,GDP_control,60
EU-12,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,2010,NMVOC_AWB,GDP_control,60
EU-12,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,2010,NMVOC_AWB,GDP_control,60
EU-12,MiscCrop,MiscCropAEZ08,MiscCropAEZ08,2010,NMVOC_AWB,GDP_control,60
EU-12,MiscCrop,MiscCropAEZ09,MiscCropAEZ09,2010,NMVOC_AWB,GDP_control,60
EU-12,MiscCrop,MiscCropAEZ10,MiscCropAEZ10,2010,NMVOC_AWB,GDP_control,60
EU-12,MiscCrop,MiscCropAEZ11,MiscCropAEZ11,2010,NMVOC_AWB,GDP_control,60
EU-12,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,2010,NMVOC_AWB,GDP_control,60
EU-12,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,2010,NMVOC_AWB,GDP_control,60
EU-12,OilCrop,OilCropAEZ08,OilCropAEZ08,2010,NMVOC_AWB,GDP_control,60
EU-12,OilCrop,OilCropAEZ09,OilCropAEZ09,2010,NMVOC_AWB,GDP_control,60
EU-12,OilCrop,OilCropAEZ10,OilCropAEZ10,2010,NMVOC_AWB,GDP_control,60
EU-12,OilCrop,OilCropAEZ11,OilCropAEZ11,2010,NMVOC_AWB,GDP_control,60
EU-12,OilCrop,OilCropAEZ15,OilCropAEZ15,2010,NMVOC_AWB,GDP_control,60
EU-12,OilCrop,OilCropAEZ16,OilCropAEZ16,2010,NMVOC_AWB,GDP_control,60
EU-12,OtherGrain,OtherGrainAEZ08,OtherGrainAEZ08,2010,NMVOC_AWB,GDP_control,60
EU-12,OtherGrain,OtherGrainAEZ09,OtherGrainAEZ09,2010,NMVOC_AWB,GDP_control,60
EU-12,OtherGrain,OtherGrainAEZ10,OtherGrainAEZ10,2010,NMVOC_AWB,GDP_control,60
EU-12,OtherGrain,OtherGrainAEZ11,OtherGrainAEZ11,2010,NMVOC_AWB,GDP_control,60
EU-12,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,2010,NMVOC_AWB,GDP_control,60
EU-12,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,2010,NMVOC_AWB,GDP_control,60
EU-12,PalmFruit,PalmFruitAEZ08,PalmFruitAEZ08,2010,NMVOC_AWB,GDP_control,60
EU-12,PalmFruit,PalmFruitAEZ09,PalmFruitAEZ09,2010,NMVOC_AWB,GDP_control,60
EU-12,PalmFruit,PalmFruitAEZ10,PalmFruitAEZ10,2010,NMVOC_AWB,GDP_control,60
EU-12,PalmFruit,PalmFruitAEZ11,PalmFruitAEZ11,2010,NMVOC_AWB,GDP_control,60
EU-12,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,2010,NMVOC_AWB,GDP_control,60
EU-12,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,2010,NMVOC_AWB,GDP_control,60
EU-12,Rice,RiceAEZ08,RiceAEZ08,2010,NMVOC_AWB,GDP_control,60
EU-12,Rice,RiceAEZ09,RiceAEZ09,2010,NMVOC_AWB,GDP_control,60
EU-12,Rice,RiceAEZ10,RiceAEZ10,2010,NMVOC_AWB,GDP_control,60
EU-12,Rice,RiceAEZ11,RiceAEZ11,2010,NMVOC_AWB,GDP_control,60
EU-12,Rice,RiceAEZ15,RiceAEZ15,2010,NMVOC_AWB,GDP_control,60
EU-12,Rice,RiceAEZ16,RiceAEZ16,2010,NMVOC_AWB,GDP_control,60
EU-12,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,2010,NMVOC_AWB,GDP_control,60
EU-12,Root_Tuber,Root_TuberAEZ09,Root_TuberAEZ09,2010,NMVOC_AWB,GDP_control,60
EU-12,Root_Tuber,Root_TuberAEZ10,Root_TuberAEZ10,2010,NMVOC_AWB,GDP_control,60
EU-12,Root_Tuber,Root_TuberAEZ11,Root_TuberAEZ11,2010,NMVOC_AWB,GDP_control,60
EU-12,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,2010,NMVOC_AWB,GDP_control,60
EU-12,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,2010,NMVOC_AWB,GDP_control,60
EU-12,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,2010,NMVOC_AWB,GDP_control,60
EU-12,SugarCrop,SugarCropAEZ09,SugarCropAEZ09,2010,NMVOC_AWB,GDP_control,60
EU-12,SugarCrop,SugarCropAEZ10,SugarCropAEZ10,2010,NMVOC_AWB,GDP_control,60
EU-12,SugarCrop,SugarCropAEZ11,SugarCropAEZ11,2010,NMVOC_AWB,GDP_control,60
EU-12,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,2010,NMVOC_AWB,GDP_control,60
EU-12,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,2010,NMVOC_AWB,GDP_control,60
EU-12,Wheat,WheatAEZ08,WheatAEZ08,2010,NMVOC_AWB,GDP_control,60
EU-12,Wheat,WheatAEZ09,WheatAEZ09,2010,NMVOC_AWB,GDP_control,60
EU-12,Wheat,WheatAEZ10,WheatAEZ10,2010,NMVOC_AWB,GDP_control,60
EU-12,Wheat,WheatAEZ11,WheatAEZ11,2010,NMVOC_AWB,GDP_control,60
EU-12,Wheat,WheatAEZ15,WheatAEZ15,2010,NMVOC_AWB,GDP_control,60
EU-12,Wheat,WheatAEZ16,WheatAEZ16,2010,NMVOC_AWB,GDP_control,60
EU-12,FiberCrop,FiberCropAEZ08,FiberCropAEZ08,2010,NOx_AWB,GDP_control,60
EU-12,FiberCrop,FiberCropAEZ09,FiberCropAEZ09,2010,NOx_AWB,GDP_control,60
EU-12,FiberCrop,FiberCropAEZ10,FiberCropAEZ10,2010,NOx_AWB,GDP_control,60
EU-12,FiberCrop,FiberCropAEZ11,FiberCropAEZ11,2010,NOx_AWB,GDP_control,60
EU-12,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,2010,NOx_AWB,GDP_control,60
EU-12,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,2010,NOx_AWB,GDP_control,60
EU-12,FodderGrass,FodderGrassAEZ08,FodderGrassAEZ08,2010,NOx_AWB,GDP_control,60
EU-12,FodderGrass,FodderGrassAEZ09,FodderGrassAEZ09,2010,NOx_AWB,GDP_control,60
EU-12,FodderGrass,FodderGrassAEZ10,FodderGrassAEZ10,2010,NOx_AWB,GDP_control,60
EU-12,FodderGrass,FodderGrassAEZ11,FodderGrassAEZ11,2010,NOx_AWB,GDP_control,60
EU-12,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,2010,NOx_AWB,GDP_control,60
EU-12,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,2010,NOx_AWB,GDP_control,60
EU-12,FodderHerb,FodderHerbAEZ08,FodderHerbAEZ08,2010,NOx_AWB,GDP_control,60
EU-12,FodderHerb,FodderHerbAEZ09,FodderHerbAEZ09,2010,NOx_AWB,GDP_control,60
EU-12,FodderHerb,FodderHerbAEZ10,FodderHerbAEZ10,2010,NOx_AWB,GDP_control,60
EU-12,FodderHerb,FodderHerbAEZ11,FodderHerbAEZ11,2010,NOx_AWB,GDP_control,60
EU-12,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,2010,NOx_AWB,GDP_control,60
EU-12,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,2010,NOx_AWB,GDP_control,60
EU-12,MiscCrop,MiscCropAEZ08,MiscCropAEZ08,2010,NOx_AWB,GDP_control,60
EU-12,MiscCrop,MiscCropAEZ09,MiscCropAEZ09,2010,NOx_AWB,GDP_control,60
EU-12,MiscCrop,MiscCropAEZ10,MiscCropAEZ10,2010,NOx_AWB,GDP_control,60
EU-12,MiscCrop,MiscCropAEZ11,MiscCropAEZ11,2010,NOx_AWB,GDP_control,60
EU-12,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,2010,NOx_AWB,GDP_control,60
EU-12,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,2010,NOx_AWB,GDP_control,60
EU-12,OilCrop,OilCropAEZ08,OilCropAEZ08,2010,NOx_AWB,GDP_control,60
EU-12,OilCrop,OilCropAEZ09,OilCropAEZ09,2010,NOx_AWB,GDP_control,60
EU-12,OilCrop,OilCropAEZ10,OilCropAEZ10,2010,NOx_AWB,GDP_control,60
EU-12,OilCrop,OilCropAEZ11,OilCropAEZ11,2010,NOx_AWB,GDP_control,60
EU-12,OilCrop,OilCropAEZ15,OilCropAEZ15,2010,NOx_AWB,GDP_control,60
EU-12,OilCrop,OilCropAEZ16,OilCropAEZ16,2010,NOx_AWB,GDP_control,60
EU-12,OtherGrain,OtherGrainAEZ08,OtherGrainAEZ08,2010,NOx_AWB,GDP_control,60
EU-12,OtherGrain,OtherGrainAEZ09,OtherGrainAEZ09,2010,NOx_AWB,GDP_control,60
EU-12,OtherGrain,OtherGrainAEZ10,OtherGrainAEZ10,2010,NOx_AWB,GDP_control,60
EU-12,OtherGrain,OtherGrainAEZ11,OtherGrainAEZ11,2010,NOx_AWB,GDP_control,60
EU-12,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,2010,NOx_AWB,GDP_control,60
EU-12,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,2010,NOx_AWB,GDP_control,60
EU-12,PalmFruit,PalmFruitAEZ08,PalmFruitAEZ08,2010,NOx_AWB,GDP_control,60
EU-12,PalmFruit,PalmFruitAEZ09,PalmFruitAEZ09,2010,NOx_AWB,GDP_control,60
EU-12,PalmFruit,PalmFruitAEZ10,PalmFruitAEZ10,2010,NOx_AWB,GDP_control,60
EU-12,PalmFruit,PalmFruitAEZ11,PalmFruitAEZ11,2010,NOx_AWB,GDP_control,60
EU-12,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,2010,NOx_AWB,GDP_control,60
EU-12,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,2010,NOx_AWB,GDP_control,60
EU-12,Rice,RiceAEZ08,RiceAEZ08,2010,NOx_AWB,GDP_control,60
EU-12,Rice,RiceAEZ09,RiceAEZ09,2010,NOx_AWB,GDP_control,60
EU-12,Rice,RiceAEZ10,RiceAEZ10,2010,NOx_AWB,GDP_control,60
EU-12,Rice,RiceAEZ11,RiceAEZ11,2010,NOx_AWB,GDP_control,60
EU-12,Rice,RiceAEZ15,RiceAEZ15,2010,NOx_AWB,GDP_control,60
EU-12,Rice,RiceAEZ16,RiceAEZ16,2010,NOx_AWB,GDP_control,60
EU-12,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,2010,NOx_AWB,GDP_control,60
EU-12,Root_Tuber,Root_TuberAEZ09,Root_TuberAEZ09,2010,NOx_AWB,GDP_control,60
EU-12,Root_Tuber,Root_TuberAEZ10,Root_TuberAEZ10,2010,NOx_AWB,GDP_control,60
EU-12,Root_Tuber,Root_TuberAEZ11,Root_TuberAEZ11,2010,NOx_AWB,GDP_control,60
EU-12,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,2010,NOx_AWB,GDP_control,60
EU-12,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,2010,NOx_AWB,GDP_control,60
EU-12,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,2010,NOx_AWB,GDP_control,60
EU-12,SugarCrop,SugarCropAEZ09,SugarCropAEZ09,2010,NOx_AWB,GDP_control,60
EU-12,SugarCrop,SugarCropAEZ10,SugarCropAEZ10,2010,NOx_AWB,GDP_control,60
EU-12,SugarCrop,SugarCropAEZ11,SugarCropAEZ11,2010,NOx_AWB,GDP_control,60
EU-12,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,2010,NOx_AWB,GDP_control,60
EU-12,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,2010,NOx_AWB,GDP_control,60
EU-12,Wheat,WheatAEZ08,WheatAEZ08,2010,NOx_AWB,GDP_control,60
EU-12,Wheat,WheatAEZ09,WheatAEZ09,2010,NOx_AWB,GDP_control,60
EU-12,Wheat,WheatAEZ10,WheatAEZ10,2010,NOx_AWB,GDP_control,60
EU-12,Wheat,WheatAEZ11,WheatAEZ11,2010,NOx_AWB,GDP_control,60
EU-12,Wheat,WheatAEZ15,WheatAEZ15,2010,NOx_AWB,GDP_control,60
EU-12,Wheat,WheatAEZ16,WheatAEZ16,2010,NOx_AWB,GDP_control,60
EU-12,FiberCrop,FiberCropAEZ08,FiberCropAEZ08,2010,SO2_AWB,GDP_control,60
EU-12,FiberCrop,FiberCropAEZ09,FiberCropAEZ09,2010,SO2_AWB,GDP_control,60
EU-12,FiberCrop,FiberCropAEZ10,FiberCropAEZ10,2010,SO2_AWB,GDP_control,60
EU-12,FiberCrop,FiberCropAEZ11,FiberCropAEZ11,2010,SO2_AWB,GDP_control,60
EU-12,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,2010,SO2_AWB,GDP_control,60
EU-12,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,2010,SO2_AWB,GDP_control,60
EU-12,FodderGrass,FodderGrassAEZ08,FodderGrassAEZ08,2010,SO2_AWB,GDP_control,60
EU-12,FodderGrass,FodderGrassAEZ09,FodderGrassAEZ09,2010,SO2_AWB,GDP_control,60
EU-12,FodderGrass,FodderGrassAEZ10,FodderGrassAEZ10,2010,SO2_AWB,GDP_control,60
EU-12,FodderGrass,FodderGrassAEZ11,FodderGrassAEZ11,2010,SO2_AWB,GDP_control,60
EU-12,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,2010,SO2_AWB,GDP_control,60
EU-12,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,2010,SO2_AWB,GDP_control,60
EU-12,FodderHerb,FodderHerbAEZ08,FodderHerbAEZ08,2010,SO2_AWB,GDP_control,60
EU-12,FodderHerb,FodderHerbAEZ09,FodderHerbAEZ09,2010,SO2_AWB,GDP_control,60
EU-12,FodderHerb,FodderHerbAEZ10,FodderHerbAEZ10,2010,SO2_AWB,GDP_control,60
EU-12,FodderHerb,FodderHerbAEZ11,FodderHerbAEZ11,2010,SO2_AWB,GDP_control,60
EU-12,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,2010,SO2_AWB,GDP_control,60
EU-12,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,2010,SO2_AWB,GDP_control,60
EU-12,MiscCrop,MiscCropAEZ08,MiscCropAEZ08,2010,SO2_AWB,GDP_control,60
EU-12,MiscCrop,MiscCropAEZ09,MiscCropAEZ09,2010,SO2_AWB,GDP_control,60
EU-12,MiscCrop,MiscCropAEZ10,MiscCropAEZ10,2010,SO2_AWB,GDP_control,60
EU-12,MiscCrop,MiscCropAEZ11,MiscCropAEZ11,2010,SO2_AWB,GDP_control,60
EU-12,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,2010,SO2_AWB,GDP_control,60
EU-12,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,2010,SO2_AWB,GDP_control,60
EU-12,OilCrop,OilCropAEZ08,OilCropAEZ08,2010,SO2_AWB,GDP_control,60
EU-12,OilCrop,OilCropAEZ09,OilCropAEZ09,2010,SO2_AWB,GDP_control,60
EU-12,OilCrop,OilCropAEZ10,OilCropAEZ10,2010,SO2_AWB,GDP_control,60
EU-12,OilCrop,OilCropAEZ11,OilCropAEZ11,2010,SO2_AWB,GDP_control,60
EU-12,OilCrop,OilCropAEZ15,OilCropAEZ15,2010,SO2_AWB,GDP_control,60
EU-12,OilCrop,OilCropAEZ16,OilCropAEZ16,2010,SO2_AWB,GDP_control,60
EU-12,OtherGrain,OtherGrainAEZ08,OtherGrainAEZ08,2010,SO2_AWB,GDP_control,60
EU-12,OtherGrain,OtherGrainAEZ09,OtherGrainAEZ09,2010,SO2_AWB,GDP_control,60
EU-12,OtherGrain,OtherGrainAEZ10,OtherGrainAEZ10,2010,SO2_AWB,GDP_control,60
EU-12,OtherGrain,OtherGrainAEZ11,OtherGrainAEZ11,2010,SO2_AWB,GDP_control,60
EU-12,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,2010,SO2_AWB,GDP_control,60
EU-12,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,2010,SO2_AWB,GDP_control,60
EU-12,PalmFruit,PalmFruitAEZ08,PalmFruitAEZ08,2010,SO2_AWB,GDP_control,60
EU-12,PalmFruit,PalmFruitAEZ09,PalmFruitAEZ09,2010,SO2_AWB,GDP_control,60
EU-12,PalmFruit,PalmFruitAEZ10,PalmFruitAEZ10,2010,SO2_AWB,GDP_control,60
EU-12,PalmFruit,PalmFruitAEZ11,PalmFruitAEZ11,2010,SO2_AWB,GDP_control,60
