"","sector","fuel","units","year","emissions","Non.CO2","CEDS_agg_sector","CEDS_agg_fuel","iso"
"78461","1A3di_International-shipping","diesel_oil","kt",1974,4.04392602311328e-08,"NH3","trn_intl_ship","refined liquids","mlt"
"78462","1A3di_International-shipping","heavy_oil","kt",1974,1.88716547745287e-07,"NH3","trn_intl_ship","refined liquids","mlt"
"78463","1A3di_International-shipping","diesel_oil","kt",1974,6.9870055177124e-07,"OC","trn_intl_ship","refined liquids","mlt"
"78464","1A3di_International-shipping","heavy_oil","kt",1974,1.19969805352361e-06,"OC","trn_intl_ship","refined liquids","mlt"
"78465","1A3di_International-shipping","diesel_oil","kt",1974,0.000119417135462535,"NOx","trn_intl_ship","refined liquids","mlt"
"78466","1A3di_International-shipping","heavy_oil","kt",1974,0.00021864834019303,"NOx","trn_intl_ship","refined liquids","mlt"
"78467","1A3di_International-shipping","diesel_oil","kt",1974,1.36867507054404e-05,"SO2","trn_intl_ship","refined liquids","mlt"
"78468","1A3di_International-shipping","heavy_oil","kt",1974,0.00014059264268319,"SO2","trn_intl_ship","refined liquids","mlt"
"78469","1A3di_International-shipping","diesel_oil","kt",1974,3.7923039594529e-06,"CO","trn_intl_ship","refined liquids","mlt"
"78470","1A3di_International-shipping","heavy_oil","kt",1974,6.51296752278078e-06,"CO","trn_intl_ship","refined liquids","mlt"
"78471","1A3di_International-shipping","diesel_oil","kt",1974,2.13429428997646e-07,"N2O","trn_intl_ship","refined liquids","mlt"
"78472","1A3di_International-shipping","heavy_oil","kt",1974,3.63953342080196e-07,"N2O","trn_intl_ship","refined liquids","mlt"
"78473","1A3di_International-shipping","diesel_oil","kt",1975,1.15544515458793e-06,"BC","trn_intl_ship","refined liquids","mlt"
"78474","1A3di_International-shipping","heavy_oil","kt",1975,1.01873096560744e-06,"BC","trn_intl_ship","refined liquids","mlt"
"78475","1A3di_International-shipping","diesel_oil","kt",1975,5.30415645089673e-06,"NMVOC","trn_intl_ship","refined liquids","mlt"
"78476","1A3di_International-shipping","heavy_oil","kt",1975,4.67673121102724e-06,"NMVOC","trn_intl_ship","refined liquids","mlt"
"78477","1A3di_International-shipping","diesel_oil","kt",1975,5.06766539894593e-08,"NH3","trn_intl_ship","refined liquids","mlt"
"78478","1A3di_International-shipping","heavy_oil","kt",1975,1.20658699974903e-07,"NH3","trn_intl_ship","refined liquids","mlt"
"78479","1A3di_International-shipping","diesel_oil","kt",1975,8.78395335817294e-07,"OC","trn_intl_ship","refined liquids","mlt"
"78480","1A3di_International-shipping","heavy_oil","kt",1975,7.74628853838877e-07,"OC","trn_intl_ship","refined liquids","mlt"
"78481","1A3di_International-shipping","diesel_oil","kt",1975,0.00015024180003475,"NOx","trn_intl_ship","refined liquids","mlt"
"78482","1A3di_International-shipping","heavy_oil","kt",1975,0.000141194810710631,"NOx","trn_intl_ship","refined liquids","mlt"
"78483","1A3di_International-shipping","diesel_oil","kt",1975,1.72197489502693e-05,"SO2","trn_intl_ship","refined liquids","mlt"
"78484","1A3di_International-shipping","heavy_oil","kt",1975,9.07900324089268e-05,"SO2","trn_intl_ship","refined liquids","mlt"
"78485","1A3di_International-shipping","diesel_oil","kt",1975,4.77084499700766e-06,"CO","trn_intl_ship","refined liquids","mlt"
"78486","1A3di_International-shipping","heavy_oil","kt",1975,4.20616228112512e-06,"CO","trn_intl_ship","refined liquids","mlt"
"78487","1A3di_International-shipping","diesel_oil","kt",1975,2.67862313944285e-07,"N2O","trn_intl_ship","refined liquids","mlt"
"78488","1A3di_International-shipping","heavy_oil","kt",1975,2.3649105195081e-07,"N2O","trn_intl_ship","refined liquids","mlt"
"78489","1A3di_International-shipping","diesel_oil","kt",1976,1.27770659830339e-06,"BC","trn_intl_ship","refined liquids","mlt"
"78490","1A3di_International-shipping","heavy_oil","kt",1976,1.0768058236609e-06,"BC","trn_intl_ship","refined liquids","mlt"
"78491","1A3di_International-shipping","diesel_oil","kt",1976,5.86612295288957e-06,"NMVOC","trn_intl_ship","refined liquids","mlt"
"78492","1A3di_International-shipping","heavy_oil","kt",1976,4.94168482683153e-06,"NMVOC","trn_intl_ship","refined liquids","mlt"
"78493","1A3di_International-shipping","diesel_oil","kt",1976,5.76137075730226e-08,"NH3","trn_intl_ship","refined liquids","mlt"
"78494","1A3di_International-shipping","heavy_oil","kt",1976,1.28321439594459e-07,"NH3","trn_intl_ship","refined liquids","mlt"
"78495","1A3di_International-shipping","diesel_oil","kt",1976,9.71576614072335e-07,"OC","trn_intl_ship","refined liquids","mlt"
"78496","1A3di_International-shipping","heavy_oil","kt",1976,8.1968593047073e-07,"OC","trn_intl_ship","refined liquids","mlt"
"78497","1A3di_International-shipping","diesel_oil","kt",1976,0.000166139601006369,"NOx","trn_intl_ship","refined liquids","mlt"
"78498","1A3di_International-shipping","heavy_oil","kt",1976,0.000149243071858136,"NOx","trn_intl_ship","refined liquids","mlt"
"78499","1A3di_International-shipping","diesel_oil","kt",1976,1.90418270956518e-05,"SO2","trn_intl_ship","refined liquids","mlt"
"78500","1A3di_International-shipping","heavy_oil","kt",1976,9.59657053171092e-05,"SO2","trn_intl_ship","refined liquids","mlt"
"78501","1A3di_International-shipping","diesel_oil","kt",1976,5.27427304782125e-06,"CO","trn_intl_ship","refined liquids","mlt"
"78502","1A3di_International-shipping","heavy_oil","kt",1976,4.44411189779179e-06,"CO","trn_intl_ship","refined liquids","mlt"
"78503","1A3di_International-shipping","diesel_oil","kt",1976,2.95924952534161e-07,"N2O","trn_intl_ship","refined liquids","mlt"
"78504","1A3di_International-shipping","heavy_oil","kt",1976,2.4878646451987e-07,"N2O","trn_intl_ship","refined liquids","mlt"
"78505","1A3di_International-shipping","diesel_oil","kt",1977,1.3439191834733e-06,"BC","trn_intl_ship","refined liquids","mlt"
"78506","1A3di_International-shipping","heavy_oil","kt",1977,1.01315004922887e-06,"BC","trn_intl_ship","refined liquids","mlt"
"78507","1A3di_International-shipping","diesel_oil","kt",1977,6.16808810753753e-06,"NMVOC","trn_intl_ship","refined liquids","mlt"
"78508","1A3di_International-shipping","heavy_oil","kt",1977,4.64918590204669e-06,"NMVOC","trn_intl_ship","refined liquids","mlt"
"78509","1A3di_International-shipping","diesel_oil","kt",1977,5.88504544562872e-08,"NH3","trn_intl_ship","refined liquids","mlt"
"78510","1A3di_International-shipping","heavy_oil","kt",1977,1.20503311505731e-07,"NH3","trn_intl_ship","refined liquids","mlt"
"78511","1A3di_International-shipping","diesel_oil","kt",1977,1.02007454390898e-06,"OC","trn_intl_ship","refined liquids","mlt"
"78512","1A3di_International-shipping","heavy_oil","kt",1977,7.70660713118046e-07,"OC","trn_intl_ship","refined liquids","mlt"
"78513","1A3di_International-shipping","diesel_oil","kt",1977,0.000174749418501462,"NOx","trn_intl_ship","refined liquids","mlt"
"78514","1A3di_International-shipping","heavy_oil","kt",1977,0.000140422789137888,"NOx","trn_intl_ship","refined liquids","mlt"
"78515","1A3di_International-shipping","diesel_oil","kt",1977,2.00286018383761e-05,"SO2","trn_intl_ship","refined liquids","mlt"
"78516","1A3di_International-shipping","heavy_oil","kt",1977,9.02926571447254e-05,"SO2","trn_intl_ship","refined liquids","mlt"
"78517","1A3di_International-shipping","diesel_oil","kt",1977,5.54875713444994e-06,"CO","trn_intl_ship","refined liquids","mlt"
"78518","1A3di_International-shipping","heavy_oil","kt",1977,4.18118466898955e-06,"CO","trn_intl_ship","refined liquids","mlt"
"78519","1A3di_International-shipping","diesel_oil","kt",1977,3.11066687840375e-07,"N2O","trn_intl_ship","refined liquids","mlt"
"78520","1A3di_International-shipping","heavy_oil","kt",1977,2.35401817825149e-07,"N2O","trn_intl_ship","refined liquids","mlt"
"78521","1A3di_International-shipping","diesel_oil","kt",1978,1.14836988951849e-06,"BC","trn_intl_ship","refined liquids","mlt"
"78522","1A3di_International-shipping","heavy_oil","kt",1978,1.09072757052899e-06,"BC","trn_intl_ship","refined liquids","mlt"
"78523","1A3di_International-shipping","diesel_oil","kt",1978,5.2713580888081e-06,"NMVOC","trn_intl_ship","refined liquids","mlt"
"78524","1A3di_International-shipping","heavy_oil","kt",1978,5.0077901843677e-06,"NMVOC","trn_intl_ship","refined liquids","mlt"
"78525","1A3di_International-shipping","diesel_oil","kt",1978,5.10998998404867e-08,"NH3","trn_intl_ship","refined liquids","mlt"
"78526","1A3di_International-shipping","heavy_oil","kt",1978,1.29094483807545e-07,"NH3","trn_intl_ship","refined liquids","mlt"
"78527","1A3di_International-shipping","diesel_oil","kt",1978,8.74077234113589e-07,"OC","trn_intl_ship","refined liquids","mlt"
"78528","1A3di_International-shipping","heavy_oil","kt",1978,8.28356271098416e-07,"OC","trn_intl_ship","refined liquids","mlt"
"78529","1A3di_International-shipping","diesel_oil","kt",1978,0.00014932197573914,"NOx","trn_intl_ship","refined liquids","mlt"
"78530","1A3di_International-shipping","heavy_oil","kt",1978,0.000151175019475461,"NOx","trn_intl_ship","refined liquids","mlt"
"78531","1A3di_International-shipping","diesel_oil","kt",1978,1.71143053575138e-05,"SO2","trn_intl_ship","refined liquids","mlt"
"78532","1A3di_International-shipping","heavy_oil","kt",1978,9.72064213358311e-05,"SO2","trn_intl_ship","refined liquids","mlt"
"78533","1A3di_International-shipping","diesel_oil","kt",1978,4.74153281151464e-06,"CO","trn_intl_ship","refined liquids","mlt"
"78534","1A3di_International-shipping","heavy_oil","kt",1978,4.50217012278814e-06,"CO","trn_intl_ship","refined liquids","mlt"
"78535","1A3di_International-shipping","diesel_oil","kt",1978,2.66257372853062e-07,"N2O","trn_intl_ship","refined liquids","mlt"
"78536","1A3di_International-shipping","heavy_oil","kt",1978,2.52810030789776e-07,"N2O","trn_intl_ship","refined liquids","mlt"
"78537","1A3di_International-shipping","diesel_oil","kt",1979,1.42157098173763e-06,"BC","trn_intl_ship","refined liquids","mlt"
"78538","1A3di_International-shipping","heavy_oil","kt",1979,1.15609736269001e-06,"BC","trn_intl_ship","refined liquids","mlt"
"78539","1A3di_International-shipping","diesel_oil","kt",1979,6.52456595346157e-06,"NMVOC","trn_intl_ship","refined liquids","mlt"
"78540","1A3di_International-shipping","heavy_oil","kt",1979,5.30599380448094e-06,"NMVOC","trn_intl_ship","refined liquids","mlt"
"78541","1A3di_International-shipping","diesel_oil","kt",1979,6.42965204236006e-08,"NH3","trn_intl_ship","refined liquids","mlt"
"78542","1A3di_International-shipping","heavy_oil","kt",1979,1.37778258050573e-07,"NH3","trn_intl_ship","refined liquids","mlt"
"78543","1A3di_International-shipping","diesel_oil","kt",1979,1.08079389093005e-06,"OC","trn_intl_ship","refined liquids","mlt"
"78544","1A3di_International-shipping","heavy_oil","kt",1979,8.78719112455875e-07,"OC","trn_intl_ship","refined liquids","mlt"
"78545","1A3di_International-shipping","diesel_oil","kt",1979,0.000184846372739716,"NOx","trn_intl_ship","refined liquids","mlt"
"78546","1A3di_International-shipping","heavy_oil","kt",1979,0.000160233052373748,"NOx","trn_intl_ship","refined liquids","mlt"
"78547","1A3di_International-shipping","diesel_oil","kt",1979,2.1185856658382e-05,"SO2","trn_intl_ship","refined liquids","mlt"
"78548","1A3di_International-shipping","heavy_oil","kt",1979,0.000103032223993228,"SO2","trn_intl_ship","refined liquids","mlt"
"78549","1A3di_International-shipping","diesel_oil","kt",1979,5.8693537929544e-06,"CO","trn_intl_ship","refined liquids","mlt"
"78550","1A3di_International-shipping","heavy_oil","kt",1979,4.7732512066854e-06,"CO","trn_intl_ship","refined liquids","mlt"
"78551","1A3di_International-shipping","diesel_oil","kt",1979,3.30667819321375e-07,"N2O","trn_intl_ship","refined liquids","mlt"
"78552","1A3di_International-shipping","heavy_oil","kt",1979,2.66371298897774e-07,"N2O","trn_intl_ship","refined liquids","mlt"
"78553","1A3di_International-shipping","diesel_oil","kt",1980,1.13136921947918e-06,"BC","trn_intl_ship","refined liquids","mlt"
"78554","1A3di_International-shipping","heavy_oil","kt",1980,7.05295456435661e-07,"BC","trn_intl_ship","refined liquids","mlt"
"78555","1A3di_International-shipping","diesel_oil","kt",1980,5.19374205786479e-06,"NMVOC","trn_intl_ship","refined liquids","mlt"
"78556","1A3di_International-shipping","heavy_oil","kt",1980,3.23707618924842e-06,"NMVOC","trn_intl_ship","refined liquids","mlt"
"78557","1A3di_International-shipping","diesel_oil","kt",1980,4.97246726459051e-08,"NH3","trn_intl_ship","refined liquids","mlt"
"78558","1A3di_International-shipping","heavy_oil","kt",1980,8.45319434980386e-08,"NH3","trn_intl_ship","refined liquids","mlt"
"78559","1A3di_International-shipping","diesel_oil","kt",1980,8.60236836774158e-07,"OC","trn_intl_ship","refined liquids","mlt"
"78560","1A3di_International-shipping","heavy_oil","kt",1980,5.37026464575775e-07,"OC","trn_intl_ship","refined liquids","mlt"
"78561","1A3di_International-shipping","diesel_oil","kt",1980,0.000147112930256542,"NOx","trn_intl_ship","refined liquids","mlt"
"78562","1A3di_International-shipping","heavy_oil","kt",1980,9.77537339545848e-05,"NOx","trn_intl_ship","refined liquids","mlt"
"78563","1A3di_International-shipping","diesel_oil","kt",1980,1.68609421687324e-05,"SO2","trn_intl_ship","refined liquids","mlt"
"78564","1A3di_International-shipping","heavy_oil","kt",1980,6.28564356129947e-05,"SO2","trn_intl_ship","refined liquids","mlt"
"78565","1A3di_International-shipping","diesel_oil","kt",1980,4.67163299508278e-06,"CO","trn_intl_ship","refined liquids","mlt"
"78566","1A3di_International-shipping","heavy_oil","kt",1980,2.91137958341774e-06,"CO","trn_intl_ship","refined liquids","mlt"
"78567","1A3di_International-shipping","diesel_oil","kt",1980,2.63540765023297e-07,"N2O","trn_intl_ship","refined liquids","mlt"
"78568","1A3di_International-shipping","heavy_oil","kt",1980,1.64091419731487e-07,"N2O","trn_intl_ship","refined liquids","mlt"
"78569","1A3di_International-shipping","diesel_oil","kt",1981,1.09060053354462e-06,"BC","trn_intl_ship","refined liquids","mlt"
"78570","1A3di_International-shipping","heavy_oil","kt",1981,2.32576884322076e-07,"BC","trn_intl_ship","refined liquids","mlt"
"78571","1A3di_International-shipping","diesel_oil","kt",1981,5.00614043775379e-06,"NMVOC","trn_intl_ship","refined liquids","mlt"
"78572","1A3di_International-shipping","heavy_oil","kt",1981,1.06695057938001e-06,"NMVOC","trn_intl_ship","refined liquids","mlt"
"78573","1A3di_International-shipping","diesel_oil","kt",1981,4.78359908883827e-08,"NH3","trn_intl_ship","refined liquids","mlt"
"78574","1A3di_International-shipping","heavy_oil","kt",1981,2.70377339803902e-08,"NH3","trn_intl_ship","refined liquids","mlt"
"78575","1A3di_International-shipping","diesel_oil","kt",1981,8.298504506289e-07,"OC","trn_intl_ship","refined liquids","mlt"
"78576","1A3di_International-shipping","heavy_oil","kt",1981,1.76785183717936e-07,"OC","trn_intl_ship","refined liquids","mlt"
"78577","1A3di_International-shipping","diesel_oil","kt",1981,0.000141810834901456,"NOx","trn_intl_ship","refined liquids","mlt"
"78578","1A3di_International-shipping","heavy_oil","kt",1981,3.22352183816975e-05,"NOx","trn_intl_ship","refined liquids","mlt"
"78579","1A3di_International-shipping","diesel_oil","kt",1981,1.62533611565812e-05,"SO2","trn_intl_ship","refined liquids","mlt"
"78580","1A3di_International-shipping","heavy_oil","kt",1981,2.07274183111815e-05,"SO2","trn_intl_ship","refined liquids","mlt"
"78581","1A3di_International-shipping","diesel_oil","kt",1981,4.50282262058037e-06,"CO","trn_intl_ship","refined liquids","mlt"
"78582","1A3di_International-shipping","heavy_oil","kt",1981,9.60879469149252e-07,"CO","trn_intl_ship","refined liquids","mlt"
"78583","1A3di_International-shipping","diesel_oil","kt",1981,2.53738734277508e-07,"N2O","trn_intl_ship","refined liquids","mlt"
"78584","1A3di_International-shipping","heavy_oil","kt",1981,5.40754679607804e-08,"N2O","trn_intl_ship","refined liquids","mlt"
"78585","1A3di_International-shipping","diesel_oil","kt",1982,1.81339289210613e-06,"BC","trn_intl_ship","refined liquids","mlt"
"78586","1A3di_International-shipping","diesel_oil","kt",1982,8.32324121986128e-06,"NMVOC","trn_intl_ship","refined liquids","mlt"
"78587","1A3di_International-shipping","diesel_oil","kt",1982,8.25718374986238e-08,"NH3","trn_intl_ship","refined liquids","mlt"
"78588","1A3di_International-shipping","diesel_oil","kt",1982,1.37729824947704e-06,"OC","trn_intl_ship","refined liquids","mlt"
"78589","1A3di_International-shipping","diesel_oil","kt",1982,0.00023579544203457,"NOx","trn_intl_ship","refined liquids","mlt"
