Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,gas,"gas cooling,year=2040",0,0,0,0,0,0,0,0,8.24593E-06,7.97442E-06,7.33017E-06,5.65407E-06,3.07451E-06,1.14976E-06,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,gas,"gas cooling,year=2045",0,0,0,0,0,0,0,0,0,1.54416E-05,1.49331E-05,1.37267E-05,0.000010588,5.75743E-06,2.15308E-06,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,gas,"gas cooling,year=2050",0,0,0,0,0,0,0,0,0,0,1.86247E-05,1.80114E-05,1.65563E-05,1.27706E-05,6.94425E-06,2.59691E-06,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,gas,"gas cooling,year=2055",0,0,0,0,0,0,0,0,0,0,0,4.46251E-05,4.31558E-05,3.96692E-05,3.05986E-05,1.66386E-05,6.22225E-06,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,gas,"gas cooling,year=2060",0,0,0,0,0,0,0,0,0,0,0,0,3.76337E-05,3.63946E-05,3.34543E-05,2.58047E-05,1.40318E-05,5.24741E-06,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,gas,"gas cooling,year=2065",0,0,0,0,0,0,0,0,0,0,0,0,0,3.49986E-05,3.38462E-05,3.11118E-05,2.39978E-05,1.30493E-05,4.87999E-06,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,gas,"gas cooling,year=2070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000018789,1.81703E-05,1.67023E-05,1.28832E-05,7.0055E-06,2.61982E-06,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,gas,"gas cooling,year=2075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45865E-05,0.000023777,0.000021856,1.68585E-05,9.16714E-06,3.42819E-06,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,gas,"gas cooling,year=2080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62381E-05,2.53742E-05,2.33242E-05,0.000017991,9.78295E-06,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,gas,"gas cooling,year=2085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98307E-05,5.78607E-05,5.31861E-05,4.10247E-05,EJ
