AEZ_ID,Category,Year,Area_km2
15302,233,1790,0.524299
15303,102,1790,492.32841
15303,103,1790,81.887912
15303,104,1790,83.382475
15303,112,1790,3.824722
15303,113,1790,0.695155
15303,114,1790,0.208947
15303,122,1790,11.025259
15303,123,1790,1.85383
15303,124,1790,0.934678
15303,200,1790,904.9455
15303,201,1790,976.21041
15303,202,1790,800.882413
15303,203,1790,2788.185632
15303,204,1790,579.90796
15303,210,1790,19.529395
15303,211,1790,16.357329
15303,212,1790,25.871588
15303,213,1790,103.727566
15303,214,1790,2.009857
15303,220,1790,4.955876
15303,221,1790,20.944521
15303,222,1790,18.106869
15303,223,1790,64.854296
15303,224,1790,9.742667
15304,100,1790,234.21846
15304,101,1790,6033.789576
15304,102,1790,11119.78062
15304,103,1790,737.48704
15304,104,1790,83.176797
15304,110,1790,17.10559
15304,111,1790,53.12982
15304,112,1790,119.534024
15304,113,1790,9.015003
15304,120,1790,1.610816
15304,121,1790,90.21893
15304,122,1790,231.056129
15304,123,1790,14.599954
15304,124,1790,1.8422
15304,130,1790,0.052432
15304,131,1790,0.533052
15304,132,1790,1.442112
15304,200,1790,886.990957
15304,201,1790,36243.94099
15304,202,1790,118197.4082
15304,203,1790,1539.909751
15304,204,1790,711.087767
15304,205,1790,80.526321
15304,210,1790,40.893698
15304,211,1790,673.506021
15304,212,1790,1790.175294
15304,213,1790,26.479228
15304,214,1790,32.820295
15304,215,1790,2.29298
15304,220,1790,5.279095
15304,221,1790,560.790947
15304,222,1790,3265.866778
15304,223,1790,38.60179
15304,224,1790,17.24532
15304,225,1790,2.1283
15304,230,1790,0.111344
15304,231,1790,0.518178
15304,232,1790,1.105611
15305,100,1790,573.856173
15305,101,1790,37081.30941
15305,102,1790,10780.16527
15305,103,1790,1583.121855
15305,104,1790,1002.489331
15305,105,1790,419.45847
15305,110,1790,14.368266
15305,111,1790,166.37776
15305,112,1790,72.501898
15305,113,1790,2.755904
15305,115,1790,0.262602
15305,120,1790,3.208842
15305,121,1790,344.518962
15305,122,1790,271.243626
15305,123,1790,24.109836
15305,124,1790,16.082164
15305,125,1790,2.754018
15305,131,1790,0.305412
15305,132,1790,0.720719
15305,200,1790,3917.196381
15305,201,1790,128949.0182
15305,202,1790,121463.5914
15305,203,1790,3467.926269
15305,204,1790,337.538353
15305,205,1790,935.424008
15305,210,1790,47.964721
15305,211,1790,989.014349
15305,212,1790,1331.682923
15305,213,1790,104.118071
15305,220,1790,13.653312
15305,221,1790,1087.104722
15305,222,1790,3642.82982
15305,223,1790,67.283114
15305,224,1790,2.617844
15305,225,1790,1.088107
15305,230,1790,0.282815
15305,231,1790,1.811816
15305,232,1790,3.540606
15306,100,1790,168.922688
15306,101,1790,170520.3176
15306,102,1790,14318.66434
15306,103,1790,588.109538
15306,104,1790,2023.211545
15306,105,1790,169.496357
15306,111,1790,32.344798
15306,112,1790,22.52013
15306,113,1790,0.20698
15306,120,1790,0.302112
15306,121,1790,446.200975
15306,122,1790,280.579239
15306,123,1790,9.661181
15306,124,1790,29.387645
15306,125,1790,1.509838
15306,132,1790,0.037087
15306,200,1790,1100.415853
15306,201,1790,178578.355
15306,202,1790,3964.892998
15306,203,1790,417.619661
15306,204,1790,81.623893
15306,210,1790,1.26882
15306,211,1790,506.224538
15306,212,1790,40.984715
15306,213,1790,0.377694
15306,214,1790,1.02035
15306,220,1790,0.436634
15306,221,1790,530.455698
15306,222,1790,83.927108
15306,223,1790,6.80615
15306,224,1790,1.92536
15306,231,1790,0.401609
15306,232,1790,0.183483
15404,100,1790,166.485739
15404,101,1790,166.864395
15404,110,1790,0.259966
15404,200,1790,83.111862
15404,201,1790,1328.053309
15404,210,1790,0.364441
15404,211,1790,5.426172
15404,221,1790,0.899044
15405,100,1790,1092.301888
15405,101,1790,20654.81969
15405,102,1790,393.039877
15405,103,1790,162.537432
15405,105,1790,82.49889
15405,110,1790,77.69196
15405,111,1790,149.089185
15405,112,1790,105.13681
15405,113,1790,1.40863
15405,115,1790,1.44388
15405,120,1790,0.380524
15405,121,1790,19.797342
15405,122,1790,3.752512
15405,123,1790,1.44454
15405,125,1790,0.307032
15405,130,1790,1.289622
15405,131,1790,0.354874
15405,200,1790,4653.701
15405,201,1790,87810.75622
15405,202,1790,18953.73502
15405,203,1790,2655.407142
15405,205,1790,163.049145
15405,210,1790,143.941626
15405,211,1790,2229.87791
15405,212,1790,1292.276318
15405,213,1790,19.020849
15405,215,1790,6.56316
15405,220,1790,1.263953
15405,221,1790,145.172586
15405,222,1790,63.317352
15405,223,1790,4.652408
15405,230,1790,1.523994
15405,231,1790,9.67941
15405,232,1790,5.430287
15406,100,1790,884.893116
15406,101,1790,11115.13825
15406,102,1790,3859.387696
15406,103,1790,715.484987
15406,110,1790,8.223782
15406,111,1790,16.540212
15406,112,1790,177.290226
15406,113,1790,1.861445
15406,120,1790,1.547899
15406,121,1790,108.738424
15406,122,1790,13.616878
15406,123,1790,8.884762
15406,130,1790,0.094603
15406,200,1790,3137.675733
15406,201,1790,52091.48859
15406,202,1790,30036.45982
15406,203,1790,2641.16374
15406,205,1790,80.054193
15406,210,1790,39.959917
15406,211,1790,153.585794
15406,212,1790,2208.790507
15406,213,1790,9.124334
15406,215,1790,1.55163
15406,220,1790,4.322447
15406,221,1790,125.982351
15406,222,1790,126.284946
15406,223,1790,9.332837
15406,225,1790,0.523877
15406,230,1790,0.91389
15406,231,1790,1.165683
15406,232,1790,7.319512
15411,101,1790,399.320248
15411,121,1790,1.053157
15411,201,1790,5345.060717
15411,211,1790,1.439409
15411,221,1790,14.801689
15411,231,1790,0.127178
15412,101,1790,2389.784805
15412,102,1790,239.101694
15412,103,1790,73.959236
15412,112,1790,0.129241
15412,121,1790,2.409996
15412,122,1790,0.588271
15412,123,1790,5.39196
15412,201,1790,22570.24519
15412,202,1790,4685.001945
15412,203,1790,1506.824651
15412,211,1790,7.028503
15412,212,1790,7.069347
15412,213,1790,2.524254
15412,221,1790,59.833572
15412,222,1790,14.664037
15412,223,1790,5.133204
15412,231,1790,0.487412
15501,100,1790,477.775343
15501,105,1790,14363.11538
15501,125,1790,2.94678
15501,130,1790,0.025354
15501,200,1790,2965.025945
15501,205,1790,218059.0435
15501,220,1790,0.726758
15501,225,1790,394.703449
15501,230,1790,0.008878
15501,235,1790,0.236911
15507,205,1790,28091.27106
15507,215,1790,5.065508
15507,225,1790,33.44878
15601,103,1790,76.42205
15601,123,1790,4.86435
15601,200,1790,5377.489805
15601,202,1790,1157.110002
15601,203,1790,167826.0334
15601,205,1790,182786.1609
15601,210,1790,435.359576
15601,212,1790,2.417877
15601,213,1790,1591.648849
15601,215,1790,6601.360384
15601,220,1790,84.915805
15601,222,1790,90.231345
15601,223,1790,42593.47929
15601,225,1790,10513.91043
15601,230,1790,0.441334
15601,233,1790,8.133031
15601,235,1790,8.413752
15710,101,1790,3131.294242
15710,102,1790,347.799497
15710,111,1790,239.339003
15710,112,1790,100.167099
15710,121,1790,235.512667
15710,122,1790,35.80141
15710,201,1790,53315.86973
15710,202,1790,8180.330157
15710,211,1790,7401.664727
15710,212,1790,3413.039142
15710,221,1790,5961.524223
15710,222,1790,1004.226101
15710,231,1790,4.064451
15710,232,1790,0.64012
15711,100,1790,189.535827
15711,101,1790,176.855553
15711,102,1790,35.473222
15711,111,1790,1.22553
15711,112,1790,21.107599
15711,120,1790,1.43047
15711,121,1790,5.77632
15711,122,1790,4.00108
15711,200,1790,240.755698
15711,201,1790,7190.805616
15711,202,1790,1106.415228
15711,211,1790,1210.761784
15711,212,1790,523.025152
15711,220,1790,13.9777
15711,221,1790,928.601369
15711,222,1790,183.758831
15711,231,1790,0.924623
15716,201,1790,1339.287114
15716,211,1790,0.561845
15716,221,1790,48.378046
15804,100,1790,667.194169
15804,101,1790,17927.27963
15804,102,1790,13607.15026
15804,105,1790,81.403641
15804,110,1790,2.976956
15804,111,1790,150.010775
15804,112,1790,202.462642
15804,115,1790,1.38609
15804,120,1790,10.013865
15804,121,1790,461.067642
15804,122,1790,581.204185
15804,125,1790,2.06467
15804,131,1790,0.054502
15804,200,1790,2852.833493
15804,201,1790,232107.6325
15804,202,1790,46657.58059
15804,203,1790,245.338787
15804,205,1790,1665.66298
15804,210,1790,7.239821
15804,211,1790,2754.372673
15804,212,1790,516.048645
15804,213,1790,0.967941
15804,215,1790,9.756987
15804,220,1790,26.613851
15804,221,1790,6854.528403
15804,222,1790,1742.213431
15804,223,1790,8.97218
15804,225,1790,19.746033
15804,230,1790,0.039542
15804,231,1790,0.285906
15804,232,1790,0.620065
15805,100,1790,412.557207
15805,101,1790,18506.71762
15805,102,1790,25508.31992
15805,103,1790,80.29774
15805,110,1790,7.635562
15805,111,1790,315.113768
15805,112,1790,646.898638
15805,113,1790,1.06576
15805,120,1790,8.206927
15805,121,1790,231.43749
15805,122,1790,641.300843
15805,123,1790,4.3035
15805,132,1790,0.308362
15805,200,1790,1299.716771
15805,201,1790,425955.9483
15805,202,1790,88055.23658
15805,205,1790,1014.371368
15805,210,1790,46.57458
15805,211,1790,6360.85841
15805,212,1790,1995.222127
15805,215,1790,4.635976
15805,220,1790,21.969459
15805,221,1790,8213.946985
15805,222,1790,3743.125629
15805,225,1790,7.897143
15805,230,1790,0.118592
15805,231,1790,0.569396
15805,232,1790,0.709978
15806,100,1790,580.990422
15806,101,1790,130650.3214
15806,102,1790,21386.26337
15806,103,1790,2873.32683
15806,105,1790,251.19629
15806,110,1790,7.97374
15806,111,1790,2285.680069
15806,112,1790,476.141535
15806,113,1790,19.990789
15806,115,1790,0.100438
15806,120,1790,12.051432
15806,121,1790,800.489985
15806,122,1790,505.626289
15806,123,1790,107.63652
15806,125,1790,6.28747
15806,132,1790,0.056011
15806,200,1790,8721.970753
15806,201,1790,1100568.039
15806,202,1790,114707.1593
15806,203,1790,576.5751
15806,205,1790,3958.355477
15806,210,1790,52.969274
15806,211,1790,18117.93048
15806,212,1790,2619.68668
15806,213,1790,5.024277
15806,215,1790,41.194131
15806,220,1790,63.32218
15806,221,1790,10314.128
15806,222,1790,2414.984932
15806,223,1790,18.42313
15806,225,1790,34.297804
15806,231,1790,1.019226
15806,232,1790,1.612329
15809,201,1790,1959.775358
15809,202,1790,892.714005
15809,211,1790,7.788476
15809,212,1790,2.977024
15809,221,1790,121.968766
15809,222,1790,23.558567
15810,201,1790,4735.12369
15810,202,1790,1136.485557
15810,211,1790,39.731192
15810,212,1790,12.256248
15810,221,1790,82.654312
15810,222,1790,23.450174
15903,100,1790,243.555763
15903,101,1790,13938.55211
15903,102,1790,75959.49519
15903,111,1790,147.225584
15903,112,1790,1056.18422
15903,120,1790,3.01474
15903,121,1790,388.735624
15903,122,1790,2022.448373
15903,131,1790,0.120112
15903,132,1790,1.274234
15903,200,1790,655.617029
15903,201,1790,40305.88863
15903,202,1790,116249.7018
15903,205,1790,80.924134
15903,211,1790,189.4426
15903,212,1790,1240.334791
15903,220,1790,2.519667
15903,221,1790,971.295862
15903,222,1790,2754.9821
15903,225,1790,0.983863
15903,231,1790,0.25287
15903,232,1790,1.156235
15904,100,1790,760.602769
15904,101,1790,30548.14474
15904,102,1790,32479.55064
15904,103,1790,2617.171783
15904,105,1790,251.167111
15904,111,1790,234.142791
15904,112,1790,353.511921
15904,113,1790,22.272818
15904,115,1790,0.856213
15904,120,1790,3.274619
15904,121,1790,620.183618
15904,122,1790,844.766353
15904,123,1790,75.573389
15904,125,1790,2.463172
15904,200,1790,2775.684843
15904,201,1790,154176.8215
15904,202,1790,111491.6497
15904,203,1790,1814.865184
15904,205,1790,250.451106
15904,210,1790,2.919646
15904,211,1790,921.993264
15904,212,1790,882.011888
15904,213,1790,9.145209
15904,215,1790,0.484387
15904,220,1790,10.612411
15904,221,1790,2737.731231
15904,222,1790,2908.430057
15904,223,1790,41.92021
15904,225,1790,2.059205
15904,230,1790,0.055012
15904,231,1790,0.226152
15904,232,1790,0.372216
15909,101,1790,5909.516077
15909,102,1790,23968.01972
15909,111,1790,24.724927
15909,112,1790,141.151267
15909,121,1790,228.156791
15909,122,1790,812.819454
15909,131,1790,0.042199
15909,132,1790,0.145695
15909,201,1790,31981.09367
15909,202,1790,53116.59171
15909,211,1790,106.080152
15909,212,1790,296.999911
15909,221,1790,948.620087
15909,222,1790,1269.105155
15909,232,1790,0.334042
15910,101,1790,166.300056
15910,102,1790,244.655161
15910,111,1790,0.415565
15910,112,1790,0.627978
15910,121,1790,0.831483
15910,122,1790,6.13306
15910,201,1790,12207.10735
15910,202,1790,7445.450314
15910,211,1790,239.83649
15910,212,1790,182.581627
15910,221,1790,341.064443
15910,222,1790,150.513775
15910,231,1790,0.230245
15910,232,1790,0.21215
16001,102,1790,5065.430151
16001,103,1790,145.806079
16001,112,1790,64.32863
16001,122,1790,276.01519
16001,123,1790,13.46272
16001,132,1790,0.153604
16001,202,1790,10400.81548
16001,212,1790,59.225927
16001,222,1790,609.389275
16001,232,1790,0.554986
16002,102,1790,6990.884633
16002,112,1790,49.875136
16002,122,1790,393.95866
16002,201,1790,1495.65027
16002,202,1790,15018.02619
16002,211,1790,8.850768
16002,212,1790,129.998226
16002,221,1790,94.77816
16002,222,1790,937.629267
16002,232,1790,0.182828
16003,100,1790,1535.11919
16003,101,1790,3092.748961
16003,102,1790,35329.73346
16003,105,1790,321.515354
16003,110,1790,1.41139
16003,111,1790,45.265428
16003,112,1790,450.435831
16003,120,1790,23.654517
16003,121,1790,148.673394
16003,122,1790,1869.418042
16003,125,1790,6.331249
16003,131,1790,0.109801
16003,132,1790,4.155036
16003,200,1790,490.073939
16003,201,1790,2248.657792
16003,202,1790,41617.97329
16003,203,1790,2027.880319
16003,205,1790,402.193916
16003,211,1790,39.682377
16003,212,1790,404.522617
16003,213,1790,26.506465
16003,215,1790,0.244728
16003,220,1790,2.47196
16003,221,1790,84.41183
16003,222,1790,2298.219975
16003,223,1790,49.54443
16003,225,1790,7.855851
16003,232,1790,1.37286
16004,102,1790,159.137987
16004,122,1790,2.444014
16004,201,1790,463.586829
16004,202,1790,4969.075019
16004,211,1790,0.337287
16004,212,1790,4.497147
16004,221,1790,21.95418
16004,222,1790,206.451333
16007,102,1790,4465.612066
16007,112,1790,12.691867
16007,122,1790,313.133201
16007,202,1790,11601.50201
16007,212,1790,22.424152
16007,222,1790,851.890341
16008,101,1790,9385.663088
16008,102,1790,20497.48245
16008,111,1790,3.189991
16008,112,1790,21.003825
16008,121,1790,104.453088
16008,122,1790,670.560863
16008,201,1790,1504.340202
16008,202,1790,28280.52381
16008,203,1790,312.051245
16008,211,1790,2.846788
16008,212,1790,209.159464
16008,213,1790,0.440994
16008,221,1790,34.357001
16008,222,1790,1531.499805
16008,223,1790,8.46097
16008,232,1790,1.29367
16009,100,1790,157.239444
16009,101,1790,3877.908279
16009,102,1790,8538.14318
16009,111,1790,2.651711
16009,112,1790,42.399091
16009,120,1790,3.91615
16009,121,1790,100.113167
16009,122,1790,326.848461
16009,201,1790,25990.44195
16009,202,1790,116749.8017
16009,203,1790,547.126971
16009,205,1790,78.363347
16009,211,1790,249.950578
16009,212,1790,1042.481791
16009,213,1790,1.890541
16009,215,1790,0.312211
16009,221,1790,1414.938898
16009,222,1790,5843.615583
16009,223,1790,16.26299
16009,225,1790,3.04294
16009,231,1790,3.30204
16009,232,1790,2.010508
16010,101,1790,80.695922
16010,102,1790,239.031619
16010,121,1790,0.630677
16010,122,1790,5.693578
16010,201,1790,1178.903171
16010,202,1790,11403.74121
16010,211,1790,1.385049
16010,212,1790,45.435738
16010,221,1790,40.138248
16010,222,1790,529.275458
16011,101,1790,240.918175
16011,102,1790,484.43583
16011,112,1790,0.117394
16011,121,1790,3.655716
16011,122,1790,4.828765
16011,201,1790,562.739229
16011,202,1790,1570.531671
16011,211,1790,0.113584
16011,212,1790,1.615858
16011,221,1790,7.544472
16011,222,1790,59.084451
0,100,1800,1039966.549
0,101,1800,160803.2989
0,102,1800,29919.09657
0,103,1800,14755.59657
0,104,1800,23820.04025
0,105,1800,55219.41167
0,110,1800,2301.651825
0,111,1800,2712.318443
0,112,1800,471.068334
0,113,1800,766.67439
0,114,1800,1.949269
0,115,1800,114.064418
0,120,1800,1615.001946
0,121,1800,3003.157458
0,122,1800,920.675064
0,123,1800,626.074199
0,124,1800,44.29329
0,125,1800,328.513814
0,130,1800,16.714664
0,131,1800,24.251341
0,132,1800,2.236169
0,133,1800,4.840809
0,134,1800,0.012144
0,135,1800,0.73989
0,200,1800,2300002.445
0,201,1800,706331.4533
0,202,1800,113611.8183
0,203,1800,88139.38607
0,204,1800,104873.0611
0,205,1800,193660.559
0,210,1800,31816.52442
0,211,1800,60871.94724
0,212,1800,9854.020051
0,213,1800,12197.84933
0,214,1800,151.077381
0,215,1800,1543.833958
0,220,1800,17750.38354
0,221,1800,25919.48888
0,222,1800,4452.369693
0,223,1800,8402.147043
0,224,1800,280.91962
0,225,1800,1770.064483
0,230,1800,471.545301
0,231,1800,738.648455
0,232,1800,77.546455
0,233,1800,60.426847
0,234,1800,1.948201
0,235,1800,28.911905
107,105,1800,991.174018
107,115,1800,14.750253
107,125,1800,19.998733
107,200,1800,218.247955
107,202,1800,7190.849074
107,203,1800,136825.841
107,205,1800,73191.09671
107,212,1800,190.465518
107,213,1800,1019.098042
107,215,1800,366.594622
107,220,1800,1.416054
107,222,1800,699.37486
107,223,1800,9612.566758
107,225,1800,793.252531
107,232,1800,0.43403
107,233,1800,0.803817
107,235,1800,0.366399
108,100,1800,138.23104
108,101,1800,43.824692
108,102,1800,4618.384553
108,103,1800,2745.604732
108,104,1800,66.898659
108,105,1800,70.819917
108,110,1800,3.49351
108,111,1800,20.739799
108,112,1800,130.433152
108,113,1800,60.011049
108,120,1800,3.175246
108,121,1800,3.74501
108,122,1800,435.74803
108,123,1800,206.605379
108,124,1800,3.11264
108,125,1800,1.56288
108,201,1800,761.649728
108,202,1800,164367.4924
108,203,1800,117396.6864
108,204,1800,721.242792
108,205,1800,9268.632768
108,211,1800,32.537671
108,212,1800,1581.329177
108,213,1800,2085.949651
108,215,1800,496.408496
108,221,1800,27.337801
108,222,1800,15370.70425
108,223,1800,10026.35868
108,224,1800,48.00263
108,225,1800,226.609798
108,232,1800,2.784202
108,233,1800,2.159573
108,235,1800,0.327453
109,202,1800,788.764928
109,203,1800,4032.865387
109,212,1800,26.132611
109,213,1800,49.008457
109,222,1800,37.70455
109,223,1800,190.358532
109,232,1800,0.34153
110,202,1800,342.496927
110,203,1800,2124.630601
110,212,1800,0.441901
110,213,1800,6.653428
110,222,1800,9.414573
110,223,1800,55.992503
110,233,1800,0.137676
113,103,1800,697.482521
113,104,1800,1055.496279
113,105,1800,1495.268382
113,113,1800,0.691034
113,123,1800,74.24996
113,124,1800,50.667929
113,125,1800,35.556752
113,202,1800,10110.60495
113,203,1800,27133.2713
113,204,1800,8806.661371
113,205,1800,10581.94616
113,212,1800,14.579107
113,213,1800,7.034635
113,222,1800,1165.37035
113,223,1800,2675.723406
113,224,1800,393.829276
113,225,1800,170.390768
113,232,1800,0.368877
113,233,1800,0.006571
114,102,1800,848.980376
114,103,1800,522.896977
114,104,1800,1050.508519
114,105,1800,684.883207
114,122,1800,62.026749
114,123,1800,36.60953
114,124,1800,67.34682
114,125,1800,11.593508
114,201,1800,62.313707
114,202,1800,9998.398963
114,203,1800,8584.412661
114,204,1800,2443.661093
114,205,1800,460.761431
114,212,1800,5.954928
114,213,1800,2.529051
114,221,1800,5.61569
114,222,1800,971.075707
114,223,1800,719.095105
114,224,1800,143.982698
114,225,1800,16.083059
114,232,1800,0.047705
114,233,1800,0.023807
209,100,1800,187.451837
209,101,1800,104.468598
209,102,1800,540.800552
209,103,1800,182.061744
209,110,1800,0.107861
209,111,1800,0.4525
209,112,1800,3.833703
209,113,1800,0.845261
209,120,1800,7.132097
209,121,1800,25.6566
209,122,1800,40.623296
209,123,1800,79.5494
209,132,1800,0.037142
209,201,1800,536.934346
209,202,1800,2010.21129
209,203,1800,2767.455306
209,211,1800,0.51863
209,212,1800,22.420285
209,213,1800,10.675309
209,221,1800,52.873631
209,222,1800,118.301311
209,223,1800,302.646914
209,232,1800,0.130255
209,233,1800,0.06307
210,101,1800,494.064449
210,102,1800,61.722585
210,111,1800,1.487738
210,112,1800,0.232554
210,121,1800,14.77988
210,122,1800,3.13266
210,131,1800,0.038737
210,200,1800,61.687678
210,201,1800,8370.688337
210,202,1800,2114.008885
210,210,1800,0.391461
210,211,1800,63.100133
210,212,1800,9.166041
210,220,1800,1.60426
210,221,1800,264.444773
210,222,1800,87.06507
210,231,1800,0.283504
210,232,1800,0.021658
211,101,1800,309.765481
211,102,1800,61.610911
211,103,1800,64.143057
211,111,1800,2.824128
211,112,1800,1.03146
211,113,1800,0.20452
211,121,1800,9.2824
211,122,1800,1.78943
211,123,1800,1.22642
211,131,1800,0.038788
211,200,1800,257.209732
211,201,1800,3352.749739
211,202,1800,1989.724869
211,203,1800,1574.175784
211,210,1800,0.973727
211,211,1800,636.1222
211,212,1800,468.548919
211,213,1800,14.831484
211,220,1800,1.406751
211,221,1800,128.886049
211,222,1800,79.052651
211,223,1800,47.83681
211,231,1800,0.414017
211,232,1800,0.184013
301,203,1800,174.058601
301,205,1800,146265.4473
301,215,1800,14.599208
301,223,1800,67.152901
301,225,1800,669.102517
307,103,1800,335.422001
307,105,1800,84340.62494
307,115,1800,4.492234
307,123,1800,129.407101
307,125,1800,2457.62583
307,200,1800,216.655567
307,202,1800,107.546586
307,203,1800,21103.19823
307,205,1800,1712133.892
307,210,1800,4.30254
307,212,1800,14.03904
307,213,1800,209.049666
307,215,1800,3262.949768
307,222,1800,23.261499
307,223,1800,8178.109719
307,225,1800,21874.52984
307,232,1800,0.700176
307,233,1800,1.364535
307,235,1800,9.872039
308,201,1800,106.550198
308,202,1800,1139.20014
308,203,1800,21307.85659
308,205,1800,30750.51016
308,211,1800,0.1198
308,212,1800,9.878727
308,213,1800,364.847594
308,215,1800,228.774723
308,221,1800,33.3526
308,222,1800,328.360365
308,223,1800,7941.405232
308,225,1800,10484.0389
308,232,1800,0.050788
308,233,1800,1.914517
308,235,1800,0.866862
309,101,1800,53.842601
309,103,1800,101.027203
309,121,1800,15.9511
309,123,1800,38.705601
309,200,1800,697.636675
309,201,1800,101.2745
309,202,1800,10089.73895
309,203,1800,65774.3754
309,205,1800,11006.12605
309,210,1800,43.334945
309,212,1800,712.130981
309,213,1800,2127.38592
309,215,1800,290.642888
309,220,1800,23.077989
309,221,1800,38.5305
309,222,1800,1229.987543
309,223,1800,18972.2362
309,225,1800,3711.284342
309,230,1800,0.904501
309,232,1800,1.807173
309,233,1800,9.201502
309,235,1800,0.679139
310,102,1800,115.787978
310,103,1800,748.59764
310,112,1800,21.16588
310,113,1800,52.121854
310,122,1800,0.287806
310,123,1800,25.752209
310,132,1800,0.205235
310,200,1800,1630.583546
310,201,1800,776.390705
310,202,1800,9189.445903
310,203,1800,51589.07498
310,205,1800,2843.822117
310,210,1800,148.921402
310,211,1800,8.88176
310,212,1800,1232.881487
310,213,1800,2810.408076
310,215,1800,136.698438
310,220,1800,6.162345
310,221,1800,43.94528
310,222,1800,637.538009
310,223,1800,7172.188787
310,225,1800,1130.164906
310,230,1800,2.037724
310,231,1800,0.591848
310,232,1800,6.558872
310,233,1800,12.17527
310,235,1800,0.215639
410,101,1800,299.359787
410,111,1800,0.969102
410,121,1800,80.764701
410,201,1800,1288.855781
410,202,1800,103.757995
410,203,1800,59.287012
410,211,1800,3.241475
410,212,1800,0.2882
410,213,1800,0.835889
410,221,1800,297.382831
410,222,1800,149.6788
410,223,1800,3.6442
501,100,1800,410.641198
501,102,1800,205.7445
501,103,1800,7803.348115
501,105,1800,7670.348341
501,110,1800,0.51806
501,113,1800,1.867606
501,115,1800,0.174024
501,120,1800,2.37931
501,122,1800,40.644599
501,123,1800,1344.547304
501,125,1800,81.215611
501,130,1800,0.04193
501,133,1800,0.020986
501,200,1800,1040.805913
501,202,1800,2932.361495
501,203,1800,14467.0404
501,205,1800,2069.935646
501,210,1800,2.382039
501,212,1800,1.05
501,213,1800,35.189071
501,215,1800,5.840354
501,220,1800,39.769049
501,222,1800,546.445202
501,223,1800,2674.998152
501,225,1800,81.385705
502,100,1800,233.691939
502,101,1800,573.735644
502,102,1800,3692.707021
502,103,1800,3453.004772
502,111,1800,1.766756
502,112,1800,15.134547
502,113,1800,9.38086
502,120,1800,20.14396
502,121,1800,101.466899
502,122,1800,524.597542
502,123,1800,661.126361
502,200,1800,2530.305256
502,201,1800,3499.699426
502,202,1800,11975.33104
502,203,1800,6855.929055
502,205,1800,53.089151
502,210,1800,54.466254
502,211,1800,190.730388
502,212,1800,124.389656
502,213,1800,189.197925
502,215,1800,24.7237
502,220,1800,113.570952
502,221,1800,495.159001
502,222,1800,1772.395789
502,223,1800,1323.717653
502,225,1800,7.04155
502,230,1800,0.744917
502,231,1800,0.042777
502,232,1800,0.374093
502,233,1800,0.458841
503,101,1800,631.418578
503,102,1800,4974.811758
503,111,1800,0.412866
503,112,1800,2.656967
503,121,1800,34.248665
503,122,1800,493.276651
503,200,1800,77.054155
503,201,1800,15201.56432
503,202,1800,31799.22215
503,203,1800,1042.597596
503,210,1800,3.61822
503,211,1800,33.86659
503,212,1800,42.401556
503,213,1800,2.320814
503,220,1800,3.92987
503,221,1800,1193.794149
503,222,1800,4415.292282
503,223,1800,205.649301
503,230,1800,0.073155
503,231,1800,0.280287
503,232,1800,0.019684
504,101,1800,5401.07499
504,102,1800,12592.98435
504,111,1800,70.458612
504,112,1800,4.147637
504,121,1800,423.13317
504,122,1800,2349.108059
504,131,1800,0.074378
504,132,1800,0.058263
504,200,1800,662.495507
504,201,1800,191854.5375
504,202,1800,112382.4225
504,203,1800,209.330984
504,210,1800,0.87174
504,211,1800,236.755543
504,212,1800,339.889685
504,213,1800,2.21381
504,220,1800,16.325563
504,221,1800,9986.325437
504,222,1800,13462.87158
504,223,1800,41.6285
504,231,1800,0.199428
504,232,1800,0.923984
505,101,1800,3643.786809
505,102,1800,83.48445
505,111,1800,29.667905
505,112,1800,0.185002
505,121,1800,212.460509
505,122,1800,1.41795
505,131,1800,0.071921
505,200,1800,417.408606
505,201,1800,289769.0655
505,202,1800,47888.83682
505,211,1800,575.766895
505,212,1800,63.452588
505,220,1800,10.077287
505,221,1800,18018.37063
505,222,1800,5054.792941
505,231,1800,0.794193
505,232,1800,0.371521
508,102,1800,3018.31459
508,112,1800,2.048234
508,122,1800,578.944054
508,200,1800,136.320177
508,201,1800,287.810735
508,202,1800,17853.51673
508,203,1800,1691.916123
508,210,1800,0.85422
508,212,1800,59.700589
508,213,1800,6.732207
508,220,1800,26.8279
508,221,1800,41.356669
508,222,1800,3157.922943
508,223,1800,269.55745
508,232,1800,0.303552
509,101,1800,6982.32257
509,102,1800,61830.37785
509,111,1800,1.0828
509,112,1800,24.539357
509,121,1800,1025.896449
509,122,1800,10993.29929
509,132,1800,0.115227
509,201,1800,10820.74188
509,202,1800,87457.27261
509,203,1800,589.501787
509,211,1800,5.144864
509,212,1800,108.653316
509,213,1800,8.657019
509,221,1800,1180.378371
509,222,1800,15006.55367
509,223,1800,57.14525
509,231,1800,0.036026
509,232,1800,0.279395
509,233,1800,0.072119
510,101,1800,1456.682278
510,102,1800,2867.940065
510,112,1800,1.447405
510,121,1800,118.88203
510,122,1800,440.611568
510,201,1800,83100.06721
510,202,1800,56409.49503
510,211,1800,201.137887
510,212,1800,241.665159
510,221,1800,2690.431067
510,222,1800,6159.860652
510,231,1800,0.094114
510,232,1800,1.14382
511,201,1800,2797.55128
511,202,1800,6338.750405
511,211,1800,21.691313
511,212,1800,35.233035
511,221,1800,290.527572
511,222,1800,687.594861
607,100,1800,132.107752
